# stat_desc_map.tsv - generated by poe_tools.py (build-stat-desc)
# generated: 2026-09-15T15:29:39Z
# Format: stat_id TAB template TAB arg_index TAB group_ids
# template placeholders: {0} {1} = stat values; wiki links stripped
# arg_index: which {N} this stat fills (0=first, 1=second, ...)
# group_ids: comma-separated group (multi-stat entries share a template)
%_attack_damage_per_glory_consumed_for_6_seconds_up_to_100	Consuming Glory grants you {0}% increased Attack damage per Glory consumed for 6 seconds, up to 60%	0	%_attack_damage_per_glory_consumed_for_6_seconds_up_to_100
%_chance_for_crossbow_reload_to_be_instant	{0}% chance when you Reload a Crossbow to be immediate	0	%_chance_for_crossbow_reload_to_be_instant
%_chance_to_apply_hounded_by_wisps_on_hit	Chance to inflict 1 Faerie Fire on Hit@{0}	0	%_chance_to_apply_hounded_by_wisps_on_hit
%_chance_to_blind_on_critical_strike	{0}% chance to Blind Enemies on Critical Hit	0	%_chance_to_blind_on_critical_strike
%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth	Critical Hits have {0}% chance to Blind Enemies while you have Cat's Stealth	0	%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth
%_chance_to_cause_bleeding_enemies_to_flee_on_hit	{0}% Chance to cause Bleeding Enemies to Flee on hit	0	%_chance_to_cause_bleeding_enemies_to_flee_on_hit
%_chance_to_create_smoke_cloud_on_mine_or_trap_creation	{0}% chance to create a Smoke Cloud when you lay a Mine or throw a Trap	0	%_chance_to_create_smoke_cloud_on_mine_or_trap_creation
%_chance_to_deal_150%_area_damage_+%_final	Hits have {0}% chance to deal 50% more Area Damage	0	%_chance_to_deal_150%_area_damage_+%_final
%_chance_to_duplicate_dropped_currency	Basic Currency Items dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_currency
%_chance_to_duplicate_dropped_divination_cards	Divination Cards dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_divination_cards
%_chance_to_duplicate_dropped_gems	Gems dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_gems
%_chance_to_duplicate_dropped_maps	Maps dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_maps
%_chance_to_duplicate_dropped_scarabs	Scarabs dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_scarabs
%_chance_to_duplicate_dropped_sentinels	{}% chance for found Sentinels to be Duplicated	0	%_chance_to_duplicate_dropped_sentinels
%_chance_to_duplicate_dropped_uniques	Unique Items dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_uniques
%_chance_to_gain_endurance_charge_each_second_while_channelling	{0}% chance to gain an Endurance Charge each second while Channelling	0	%_chance_to_gain_endurance_charge_each_second_while_channelling
%_chance_to_gain_endurance_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain an Endurance Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_endurance_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_frenzy_charge_on_mine_detonated_targeting_an_enemy	{0}% chance to gain a Frenzy Charge when a Mine from Supported\nSkills is Detonated targeting an Enemy	0	%_chance_to_gain_frenzy_charge_on_mine_detonated_targeting_an_enemy
%_chance_to_gain_frenzy_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain a Frenzy Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_frenzy_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_power_charge_on_hit_against_enemies_on_full_life	{0}% chance to gain a Power Charge on Hit against Enemies that are on Full Life	0	%_chance_to_gain_power_charge_on_hit_against_enemies_on_full_life
%_chance_to_gain_power_charge_on_mine_detonated_targeting_an_enemy	{0}% chance to gain a Power Charge when your Mine is Detonated targeting an Enemy	0	%_chance_to_gain_power_charge_on_mine_detonated_targeting_an_enemy
%_chance_to_gain_power_charge_on_placing_a_totem	{0}% chance to gain a Power Charge when you Summon a Totem	0	%_chance_to_gain_power_charge_on_placing_a_totem
%_chance_to_gain_power_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain a Power Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_power_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_random_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain an Endurance, Frenzy or Power Charge when any\nof your Traps are Triggered by an Enemy	0	%_chance_to_gain_random_charge_on_trap_triggered_by_an_enemy
%_maximum_life_as_focus	Enemies have Maximum Concentration equal to {0}% of their Maximum Life	0	%_maximum_life_as_focus
%_maximum_life_inflicted_as_aoe_fire_damage_when_hit	Deal {0}% of your maximum Life as Fire Damage to nearby Enemies when Hit	0	base_%_maximum_life_inflicted_as_aoe_fire_damage_when_hit
%_number_of_raging_spirits_allowed	{0}% increased Maximum number of Summoned Raging Spirits	0	%_number_of_raging_spirits_allowed
%_of_life_regeneration_applies_to_totems	{}% of your Life Regeneration applies to your Totems aswell	0	%_of_life_regeneration_applies_to_totems
%_of_physical_hit_damage_you_deal_causes_additional_blood_loss	{0}% of Physical damage dealt by your Hits causes Blood Loss	0	%_of_physical_hit_damage_you_deal_causes_additional_blood_loss
%_physical_damage_bypasses_energy_shield	Physical Damage taken bypasses Energy Shield	0	%_physical_damage_bypasses_energy_shield
active_skill_consume_enemy_fully_broken_armour_to_gain_damage_+%_final	Consumes Fully Broken Armour on\nEnemies to deal {0}% more Damage	0	active_skill_consume_enemy_fully_broken_armour_to_gain_damage_+%_final
active_skill_consume_enemy_fully_broken_armour_to_gain_hit_damage_stun_multiplier_+%	More Stun buildup against Broken Armour@{0}%	0	active_skill_consume_enemy_fully_broken_armour_to_gain_hit_damage_stun_multiplier_+%
active_skill_cooldown_bypass_type_override_to_power_charge	{0}% chance to gain a Frenzy Charge when an Enemy Dies while in this Skill's Area	2	chance_to_gain_frenzy_charge_on_killing_enemy_affected_by_cold_snap_ground_%,vaal_cold_snap_gain_frenzy_charge_every_second_if_enemy_in_aura,active_skill_cooldown_bypass_type_override_to_power_charge
active_skill_critical_strike_chance_+%_final	{0}% more Critical Hit Chance	0	active_skill_critical_strike_chance_+%_final
active_skill_damage_+%_final	Deals {0}% more damage	0	active_skill_damage_+%_final
active_skill_damage_+%_final_against_enemies_on_full_life	{0}% more Damage with Hits against Enemies that are on Full Life	0	active_skill_damage_+%_final_against_enemies_on_full_life
active_skill_damage_+%_final_against_heavy_stunned_enemies	{0}% more Damage against Heavy Stunned Enemies	0	active_skill_damage_+%_final_against_heavy_stunned_enemies
active_skill_damage_+%_final_per_time_chained	More Damage after each Chain@{0:d}%	0	active_skill_damage_+%_final_per_time_chained
active_skill_damage_+%_final_vs_burning_enemies	More Damage with Hits against Burning Enemies@{0:d}%	0	active_skill_damage_+%_final_vs_burning_enemies
active_skill_damage_+%_final_vs_chilled_enemies	More Damage with Hits against Chilled Enemies@{0:d}%	0	active_skill_damage_+%_final_vs_chilled_enemies
active_skill_damage_+%_final_vs_fully_broken_armour	{0}% more Damage with Hits against Enemies with Fully Broken Armour	0	active_skill_damage_+%_final_vs_fully_broken_armour
active_skill_damage_+%_final_vs_immobilised_enemies	More damage against Immobilised enemies@{0}%	0	active_skill_damage_+%_final_vs_immobilised_enemies,quality_display_active_skill_damage_+%_final_vs_immobilised_enemies_is_gem
active_skill_damage_+%_final_vs_unique_enemies	More damage against Unique enemies@{0}%	0	active_skill_damage_+%_final_vs_unique_enemies
active_skill_damage_+%_final_while_dual_wielding	While Dual Wielding, both weapons hit with {0}% more damage	0	active_skill_damage_+%_final_while_dual_wielding
active_skill_damage_+%_when_cast_on_frostbolt	{}% increased Damage when Cast on Frostbolt	0	active_skill_damage_+%_when_cast_on_frostbolt
active_skill_damage_over_time_from_projectile_hits_+%_final	Damage Over Time caused by Projectiles deals {0}% more Damage	0	active_skill_damage_over_time_from_projectile_hits_+%_final
active_skill_damaging_ailment_effect_+%_final	{0}% more Magnitude of Damaging Ailments inflicted	0	active_skill_damaging_ailment_effect_+%_final
active_skill_display_does_intensity_stuff	This Spell gains Intensity when you Cast it, to a maximum of 3	0	active_skill_display_does_intensity_stuff
active_skill_display_suppress_physical_to_cold_damage_conversion	Converts {0}% of Physical damage to Cold damage	1	active_skill_base_physical_damage_%_to_convert_to_cold,active_skill_display_suppress_physical_to_cold_damage_conversion
active_skill_electrocutes_as_though_dealt_damage_+%_final	{0}% more Electrocution buildup	0	active_skill_electrocutes_as_though_dealt_damage_+%_final
active_skill_fire_damage_+%_final	Deals {0}% more Fire Damage	0	active_skill_fire_damage_+%_final
active_skill_generates_%_of_life_spent_as_glory	Supported Skills gain Glory equal to {0}% of\n Life spent on other Skills	0	active_skill_generates_%_of_life_spent_as_glory
active_skill_generates_%_of_ward_spent_as_glory	Generates {0}% of Runic Ward spent as Glory for this Skill	0	active_skill_generates_%_of_ward_spent_as_glory
active_skill_generates_mp_%_glory_per_armour_break	Generates {0}% of Monster Power as Glory for this Skill on Fully Breaking Armour	0	active_skill_generates_mp_%_glory_per_armour_break
active_skill_generates_mp_%_glory_per_attack_hit	Generates {0}% of Monster Power as Glory for this Skill on Hitting with an Attack	0	active_skill_generates_mp_%_glory_per_attack_hit
active_skill_generates_mp_%_glory_per_chaos_hit	Generates {0}% of Monster Power as Glory for this Skill on dealing Chaos Hit damage to an enemy or inflicting a Chaos damage over time Debuff on an enemy	0	active_skill_generates_mp_%_glory_per_chaos_hit
active_skill_generates_mp_%_glory_per_heavy_stun	Generates {0}% of Monster Power as Glory for\nthis Skill on Heavy Stunning an enemy	0	active_skill_generates_mp_%_glory_per_heavy_stun
active_skill_generates_mp_%_glory_per_ignite	Generates {0}% of Monster Power as Glory for\nthis Skill on Igniting an enemy	0	active_skill_generates_mp_%_glory_per_ignite
active_skill_ground_consecration_radius_+	{0:+d} to radius of Consecrated Ground	0	active_skill_ground_consecration_radius_+
active_skill_ground_effect_area_of_effect_+%_final_per_second	Gains {0:+d}% more Radius per second, up to a maximum of {1:+d}%	0	active_skill_ground_effect_area_of_effect_+%_final_per_second,active_skill_ground_effect_area_of_effect_+%_final_per_second_max,quality_display_active_skill_ground_effect_area_of_effect_+%_final_per_second_max_is_gem
active_skill_ground_effect_area_of_effect_+%_final_per_second_max	Gains {0:+d}% more Radius per second, up to a maximum of {1:+d}%	1	active_skill_ground_effect_area_of_effect_+%_final_per_second,active_skill_ground_effect_area_of_effect_+%_final_per_second_max,quality_display_active_skill_ground_effect_area_of_effect_+%_final_per_second_max_is_gem
active_skill_has_%_standard_scaling_attack_damage	Attack damage of this skill is {0}% of Default Attack Damage	0	active_skill_has_%_standard_scaling_attack_damage
active_skill_heavy_stun_decay_after_action_delay_ms	Stun Buildup cannot empty while you have Swarm's Advance\nLose all Swarm's Advance {0} seconds after you finish sprinting	0	active_skill_heavy_stun_decay_after_action_delay_ms
active_skill_hit_damage_freeze_multiplier_+%_final	Cannot cause Freeze Buildup	0	active_skill_hit_damage_freeze_multiplier_+%_final
active_skill_hit_damage_freeze_multiplier_+permyriad_final_per_1%_of_target_ailment_threshold_being_dealt_by_ignite_per_second	{0}% more Freeze Buildup for each 1% of enemy's Ailment Threshold dealt by the affected Ignite per second	0	active_skill_hit_damage_freeze_multiplier_+permyriad_final_per_1%_of_target_ailment_threshold_being_dealt_by_ignite_per_second
active_skill_hit_damage_stun_multiplier_+%_final	Cannot cause Stun buildup	0	active_skill_hit_damage_stun_multiplier_+%_final
active_skill_if_used_through_frostbolt_damage_+%_final	{0}% more Damage when Cast on Frostbolt	0	active_skill_if_used_through_frostbolt_damage_+%_final
active_skill_ignite_chance_+%_final	Inflicts {0}% more Flammability Magnitude	0	active_skill_ignite_chance_+%_final
active_skill_ignite_duration_+%_final	{0}% more Ignite duration	0	active_skill_ignite_duration_+%_final
active_skill_ignite_effect_+%_final	More Ignite Magnitude@{0}%	0	active_skill_ignite_effect_+%_final
active_skill_ignite_proliferation_radius	Ignites inflicted by this Skill Spread to other\nenemies that stay within {0} metre for 1 second	0	active_skill_ignite_proliferation_radius
active_skill_impale_magnitude_+%_final	{0}% more Impale Magnitude	0	active_skill_impale_magnitude_+%_final
active_skill_knockback_distance_+%_final	More Knockback Distance@{0:d}%	0	active_skill_knockback_distance_+%_final
active_skill_level_+	{0:+d} to Level of Skills	0	active_skill_level_+
active_skill_life_gained_on_cull	Gain {0} Life on Culling Strike	0	active_skill_life_gained_on_cull
active_skill_lightning_damage_+%_final	{0}% more Lightning Damage	0	active_skill_lightning_damage_+%_final
active_skill_mana_gained_on_cull	Gain {0} Mana on Culling Strike	0	active_skill_mana_gained_on_cull
active_skill_maximum_physical_self_damage_to_take	Maximum Swarm's Advance\nPhysical Damage taken@{2}\n{0} to {1}	1	active_skill_minimum_physical_self_damage_to_take,active_skill_maximum_physical_self_damage_to_take,maximum_locust_stacks
active_skill_minimum_physical_self_damage_to_take	Maximum Swarm's Advance\nPhysical Damage taken@{2}\n{0} to {1}	0	active_skill_minimum_physical_self_damage_to_take,active_skill_maximum_physical_self_damage_to_take,maximum_locust_stacks
active_skill_minion_1%_attack_speed_+%_per_X_player_dexterity	Minions from this skill have 1% increased Attack Speed\nper {0} of your Dexterity	0	active_skill_minion_1%_attack_speed_+%_per_X_player_dexterity
active_skill_minion_attack_speed_+%_final	{0}% more Minion Attack Speed	0	active_skill_minion_attack_speed_+%_final
active_skill_minion_damage_+%_final	Minions deal {0}% more damage	0	active_skill_minion_damage_+%_final
active_skill_minion_energy_shield_+%_final	Minions have {0}% more Energy Shield	0	active_skill_minion_energy_shield_+%_final
active_skill_minion_hit_damage_stun_multiplier_+%_final	Minions cause {0}% more Stun buildup	0	active_skill_minion_hit_damage_stun_multiplier_+%_final
active_skill_minion_life_+%_final	Minions have {0}% more Maximum Life	0	active_skill_minion_life_+%_final
active_skill_minion_movement_velocity_+%_final	{0}% more Minion Movement Speed	0	active_skill_minion_movement_velocity_+%_final
active_skill_minion_physical_damage_+%_final	Minions deal {0}% of Physical damage	0	active_skill_minion_physical_damage_+%_final
active_skill_movement_speed_+%_final	{0}% more Movement Speed	0	active_skill_movement_speed_+%_final
active_skill_never_freeze_shock_ignite	Supported Skills Cannot inflict Freeze, Shock or Ignite	0	active_skill_never_freeze_shock_ignite
active_skill_physical_damage_+%_final	Deals {0}% more Physical damage	0	active_skill_physical_damage_+%_final
active_skill_pins_as_though_dealt_damage_+%_final	Pin buildup modifier@{0}%	0	active_skill_pins_as_though_dealt_damage_+%_final,quality_display_active_skill_pins_as_though_dealt_damage_+%_final_is_gem
active_skill_poison_duration_+%_final	{0}% more Poison Duration	0	active_skill_poison_duration_+%_final
active_skill_poison_effect_+%_final	{0}% more Magnitude of Poison inflicted	0	active_skill_poison_effect_+%_final
active_skill_projectile_damage_+%_final	{0}% more Projectile Damage	0	active_skill_projectile_damage_+%_final
active_skill_projectile_damage_+%_final_for_each_remaining_chain	Projectiles deal {0}% more Damage with Hits for each remaining Chain	0	active_skill_projectile_damage_+%_final_for_each_remaining_chain
active_skill_projectile_damage_+%_final_if_pierced_enemy	{0}% more Projectile Damage after Piercing an Enemy	0	active_skill_projectile_damage_+%_final_if_pierced_enemy
active_skill_projectile_speed_+%_final	{0}% more Projectile Speed	0	active_skill_projectile_speed_+%_final
active_skill_quality_damage_+%_final	{}% more damage	0	active_skill_quality_damage_+%_final
active_skill_quality_duration_+%_final	{0}% more Skill Effect Duration	0	active_skill_quality_duration_+%_final
active_skill_reload_speed_+%_final	{0}% more reload speed	0	active_skill_reload_speed_+%_final
active_skill_required_number_of_combo_stacks	Requires {0} fewer Combo to use	0	active_skill_required_number_of_combo_stacks,quality_display_active_skill_required_number_of_combo_stacks_is_gem
active_skill_requires_X_frenzy_charges	Requires {0} Frenzy Charge to use	0	active_skill_requires_X_frenzy_charges
active_skill_requires_X_glory	Supported Skills requires {0} Glory to use	0	active_skill_requires_X_glory
active_skill_returning_projectile_damage_+%_final	Returning Projectiles deal {0}% more Damage with Hits	0	active_skill_returning_projectile_damage_+%_final,quality_display_active_skill_returning_damage_is_gem
active_skill_secondary_area_of_effect_radius	Bolt explosion radius@{0}m	0	active_skill_secondary_area_of_effect_radius
active_skill_shock_as_though_damage_+%_final	Shocks Enemies as though dealing {0}% more Damage	0	active_skill_shock_as_though_damage_+%_final
active_skill_shock_chance_+%_final	{0}% more chance to Shock	0	active_skill_shock_chance_+%_final
active_skill_shock_duration_+%_final	{0}% more Shock duration	0	active_skill_shock_duration_+%_final
active_skill_shock_effect_+%_final	{0}% more Magnitude of Shock inflicted	0	active_skill_shock_effect_+%_final
active_skill_show_freeze_range_from_freezing_mark	Marked enemy becomes Frozen when\nHit while Primed for Freeze	0	active_skill_show_freeze_range_from_freezing_mark
active_skill_show_overload_range_from_voltaic_mark	Marked enemy becomes Electrocuted when\nHit while Primed for Electrocution	0	active_skill_show_overload_range_from_voltaic_mark
active_skill_slow_debuff_movement_speed_+%_final	Movement speed Slow inflicted by Vines@{0}%	0	active_skill_slow_debuff_movement_speed_+%_final
active_skill_stun_threshold_+%_while_performing_action	Stun Threshold increase while in use@{0}%	0	active_skill_stun_threshold_+%_while_performing_action
active_skill_tertiary_area_of_effect_radius	Ignited Ground radius@{0}m	0	active_skill_tertiary_area_of_effect_radius
active_skill_withered_base_duration_ms	Withered lasts {0} second	0	active_skill_withered_base_duration_ms
actor_scale_+%	{0}% increased Character Size	0	base_actor_scale_+%
adaptation_duration_+%	{0}% increased Adaptation Duration	0	adaptation_duration_+%
adaptation_duration_ms	Adaptations have a duration of {0} second	0	adaptation_duration_ms
add_%_base_armour_on_equipment_to_stun_threshold	Gain additional Stun Threshold equal to {0}% of Item Armour on Equipped Armour Items	0	add_%_base_armour_on_equipment_to_stun_threshold
add_1_stage_to_banners_on_melee_hit_up_to_5_per_second	Banners you are carrying gain 1 Stage on Melee Hit, up to 5 per second	0	add_1_stage_to_banners_on_melee_hit_up_to_5_per_second
add_X_guard_on_trigger_per_100_ms_total_use_time_of_triggered_skill_up_to_maximum_mana	DNT-UNUSED Gain {0} Guard when you Trigger a Skill for every 0.1 seconds of that Skill's base use time	0	add_X_guard_on_trigger_per_100_ms_total_use_time_of_triggered_skill_up_to_maximum_mana
add_X_ms_to_energy_shield_recharge_delay_per_combo_spent	{0:+d} second to current Energy Shield Recharge delay per Combo expended when using Skills	0	add_X_ms_to_energy_shield_recharge_delay_per_combo_spent
add_buff_to_target_skill_number_of_corrupted_blood_debuffs_to_inflict	Inflicts {0} Corrupted Blood Debuffs	0	add_buff_to_target_skill_number_of_corrupted_blood_debuffs_to_inflict
add_endurance_charge_on_critical_strike	Gain an Endurance Charge on Critical Hit	0	add_endurance_charge_on_critical_strike
add_endurance_charge_on_enemy_critical_strike	Gain an Endurance Charge when you take a Critical Hit	0	add_endurance_charge_on_enemy_critical_strike
add_endurance_charge_on_gain_power_charge_%	{0}% chance to gain an Endurance Charge when you gain a Power Charge	0	add_endurance_charge_on_gain_power_charge_%
add_endurance_charge_on_kill	You gain an Endurance Charge on kill	0	add_endurance_charge_on_kill
add_endurance_charge_on_skill_hit_%	{0}% chance to gain an Endurance Charge on Hit	0	add_endurance_charge_on_skill_hit_%
add_endurance_charge_on_status_ailment	Gain an Endurance Charge when you suffer an Elemental Ailment	0	add_endurance_charge_on_status_ailment
add_frenzy_charge_every_50_rampage_stacks	Gain a Frenzy Charge on every 50th Rampage Kill	0	add_frenzy_charge_every_50_rampage_stacks
add_frenzy_charge_on_critical_strike	Gain a Frenzy Charge on Critical Hit	0	add_frenzy_charge_on_critical_strike
add_frenzy_charge_on_enemy_block	Gain a Frenzy Charge when an Enemy Blocks your Damage	0	add_frenzy_charge_on_enemy_block
add_frenzy_charge_on_kill	Gain a Frenzy Charge on kill	0	add_frenzy_charge_on_kill
add_frenzy_charge_on_kill_%_chance	{0}% chance to gain a Frenzy Charge on kill	0	add_frenzy_charge_on_kill_%_chance
add_frenzy_charge_on_kill_%_chance_while_dual_wielding	{0}% chance to gain a Frenzy Charge on kill while Dual Wielding	0	add_frenzy_charge_on_kill_%_chance_while_dual_wielding
add_frenzy_charge_on_skill_hit_%	{0}% chance to gain a Frenzy Charge on Hit	0	add_frenzy_charge_on_skill_hit_%
add_frenzy_charge_when_hit_%	{0}% chance to gain a Frenzy Charge when Hit	0	add_frenzy_charge_when_hit_%
add_power_charge_on_critical_strike	Gain a Power Charge on Critical Hit	0	add_power_charge_on_critical_strike
add_power_charge_on_critical_strike_%	{0}% chance to gain a Power Charge on Critical Hit	0	add_power_charge_on_critical_strike_%
add_power_charge_on_hit_%	{0}% chance to add a Power Charge on Hit	0	add_power_charge_on_hit_%
add_power_charge_on_hit_while_poisoned_%	{0}% chance to Gain a Power Charge on Hit while Poisoned	0	add_power_charge_on_hit_while_poisoned_%
add_power_charge_on_kill_%_chance	{0}% chance to gain a Power Charge on kill	0	add_power_charge_on_kill_%_chance
add_power_charge_on_melee_critical_strike	Gain a Power Charge on Melee Critical Hit	0	add_power_charge_on_melee_critical_strike
add_power_charge_on_minion_death	Gain a Power Charge when a Minion Dies	0	add_power_charge_on_minion_death
add_power_charge_on_skill_hit_%	{0}% chance to gain a Power Charge on Hit	0	add_power_charge_on_skill_hit_%
add_power_charge_when_interrupted_while_casting	Gain a Power Charge when an Enemy Interrupts you while you're Casting a Spell	0	add_power_charge_when_interrupted_while_casting
add_power_charge_when_kill_shocked_enemy	Gain a Power Charge when you kill a Shocked enemy	0	add_power_charge_when_kill_shocked_enemy
add_x_grasping_vines_on_hit	Inflict {0} Grasping Vine on Hit	0	add_x_grasping_vines_on_hit
added_cold_damage_%_ward_cost	Supported Skills deal added Cold damage equal\nto {0}% of Runic Ward cost	0	added_cold_damage_%_ward_cost
added_cooldown_count	{0:+d} Cooldown Use	0	base_added_cooldown_count
added_cooldown_count_if_not_instant_and_you_have_at_least_100_tribute	Non-Instant skills with Cooldowns have {0:+d} Cooldown Use if you have at least 100 Tribute	0	added_cooldown_count_if_not_instant_and_you_have_at_least_100_tribute
added_damage_+%_final	Supported Skills have {}% more Added Damage	0	added_damage_+%_final
added_physical_damage_%_ward_cost	Supported Skills deal added Physical damage equal\nto {0}% of Runic Ward cost	0	added_physical_damage_%_ward_cost
added_thorns_cold_base_damage_%_of_maximum_mana	Gain Cold Thorns Damage equal to {0}% of your maximum Mana	0	added_thorns_cold_base_damage_%_of_maximum_mana
additional_all_attributes	{0:+d} to all Attributes	0	additional_all_attributes
additional_attack_block_%_if_used_shield_skill_recently	{0:+d}% Chance to Block Attack Damage if you've Used or Triggered a Shield Skill Recently	0	additional_attack_block_%_if_used_shield_skill_recently
additional_attack_block_%_per_endurance_charge	{0:+d}% Chance to Block Attack Damage per Endurance Charge	0	additional_attack_block_%_per_endurance_charge
additional_attack_block_%_per_frenzy_charge	{0:+d}% Chance to Block Attack Damage per Frenzy Charge	0	additional_attack_block_%_per_frenzy_charge
additional_attack_block_%_per_power_charge	{0:+d}% Chance to Block Attack Damage per Power Charge	0	additional_attack_block_%_per_power_charge
additional_attack_block_%_per_summoned_skeleton	{0:+d}% Chance to Block Attack Damage per Summoned Skeleton	0	additional_attack_block_%_per_summoned_skeleton
additional_ballista_totems_allowed	{0:+d} to maximum number of Summoned Ballista Totems	0	additional_ballista_totems_allowed
additional_base_critical_strike_chance	{0:+d}% to Critical Hit Chance	0	additional_base_critical_strike_chance
additional_beam_only_chains	Beams Chain {0} Time	0	additional_beam_only_chains
additional_block_%	{0:+d}% to Block chance	0	additional_block_%
additional_block_%_against_frontal_attacks	You have an additional {0:+d}% Chance to Block Attack Damage from in front of you	0	additional_block_%_against_frontal_attacks
additional_block_%_if_you_have_crit_recently	{0:+d}% Chance to Block Attack Damage if you've dealt a Critical Hit Recently	0	additional_block_%_if_you_have_crit_recently
additional_block_%_per_endurance_charge	{0:+d}% Chance to Block Attack Damage per Endurance Charge	0	additional_block_%_per_endurance_charge
additional_block_%_per_hit_you_have_blocked_in_past_10_seconds	{0:+d}% Chance to Block Attack Damage for each time you've Blocked in the past 10 seconds	0	additional_block_%_per_hit_you_have_blocked_in_past_10_seconds
additional_block_%_while_not_cursed	{0:+d}% Chance to Block Attack Damage while not Cursed	0	additional_block_%_while_not_cursed
additional_block_%_while_on_consecrated_ground	{0:+d}% Chance to Block Attack Damage while on Consecrated Ground	0	additional_block_%_while_on_consecrated_ground
additional_block_%_while_you_have_at_least_10_crab_charges	{0:+d}% Chance to Block Attack Damage while you have at least 10 Crab Barriers	0	additional_block_%_while_you_have_at_least_10_crab_charges
additional_block_%_while_you_have_at_least_5_crab_charges	{0:+d}% Chance to Block Attack Damage while you have at least 5 Crab Barriers	0	additional_block_%_while_you_have_at_least_5_crab_charges
additional_block_%_with_5_or_more_nearby_enemies	{0:+d}% Chance to Block Attack Damage if there are at least 5 nearby Enemies	0	additional_block_%_with_5_or_more_nearby_enemies
additional_block_chance_%_for_1_second_every_5_seconds	{0:+d}% Chance to Block Attack Damage for 2 seconds every 5 seconds	0	additional_block_chance_%_for_1_second_every_5_seconds
additional_block_chance_%_for_you_and_allies_affected_by_your_auras	You and nearby Allies have {0:+d}% Chance to Block Attack Damage	0	additional_block_chance_%_for_you_and_allies_affected_by_your_auras
additional_block_chance_%_when_in_off_hand	{0:+d}% Chance to Block Attack Damage when in Off Hand	0	additional_block_chance_%_when_in_off_hand
additional_block_chance_%_while_holding_focus	{0:+d}% to Block Chance while holding a Focus	0	additional_block_chance_%_while_holding_focus
additional_block_chance_against_projectiles_%	{0:+d}% chance to Block Projectile Attack Damage	0	additional_block_chance_against_projectiles_%
additional_block_chance_against_projectiles_%_per_steel_charge	Gain a Steel Ward if you have at least 2 Steel Shards, up to a maximum of 6\nEach Steel Ward grants {0:+d}% Chance to Block Projectile Attack Damage	0	additional_block_chance_against_projectiles_%_per_steel_charge
additional_chain_chance_%	{0}% chance to Chain an additional time	0	additional_chain_chance_%
additional_chance_to_freeze_chilled_enemies_%	Hits against Chilled Enemies have {0:+d}% chance to be Freezing	0	additional_chance_to_freeze_chilled_enemies_%
additional_chaos_resistance_against_damage_over_time_%	{0:+d}% Chaos Resistance against Damage Over Time	0	additional_chaos_resistance_against_damage_over_time_%
additional_combo_gain_chance_%	{0}% chance to build an additional Combo on Hit	0	additional_combo_gain_chance_%
additional_combo_gain_on_hit	When you gain Combo, gain an additional Combo	0	additional_combo_gain_on_hit
additional_critical_strike_chance_per_10_shield_maximum_energy_shield_permyriad	{0:+d}% to Critical Hit Chance per 10 Maximum Energy Shield on Shield	0	additional_critical_strike_chance_per_10_shield_maximum_energy_shield_permyriad
additional_critical_strike_chance_per_power_charge_permyriad	{0:+d}% Critical Hit Chance per Power Charge	0	additional_critical_strike_chance_per_power_charge_permyriad
additional_critical_strike_chance_permyriad_per_poison_on_enemy_up_to_2%	{0:+d}% to Critical Hit Chance per Poison affecting Enemy, up to +2.0%	0	additional_critical_strike_chance_permyriad_per_poison_on_enemy_up_to_2%
additional_critical_strike_chance_permyriad_while_affected_by_cat_aspect	{0:+d}% to Critical Hit Chance while affected by Aspect of the Cat	0	additional_critical_strike_chance_permyriad_while_affected_by_cat_aspect
additional_critical_strike_chance_permyriad_while_affected_by_elusive	Supported Skills have {0:+d}% to Critical Hit Chance while Elusive	0	additional_critical_strike_chance_permyriad_while_affected_by_elusive
additional_critical_strike_chance_permyriad_while_affected_by_hatred	{0:+d}% to Critical Hit Chance while affected by Hatred	0	additional_critical_strike_chance_permyriad_while_affected_by_hatred
additional_critical_strike_chance_permyriad_while_at_maximum_power_charges	{0:+d}% Critical Hit Chance while at maximum Power Charges	0	additional_critical_strike_chance_permyriad_while_at_maximum_power_charges
additional_critical_strike_chance_permyriad_while_dead	Supported Skills have {:+d}% to Critical Hit Chance while Dead	0	additional_critical_strike_chance_permyriad_while_dead
